Date        Time    Tempout Hitemp  Lowtemp OutHum  DewPt   WindSpeed   WindDir WindRun HiSpeed HiDir
01/03/18    0:05    14.9    14.9    14.9	91	    13.4	0.0	        ---	    0.00	0.0	    ---
01/03/18	4:35	12.2	12.2	12.2	92	    11.0	0.0	        ---	    0.00	0.0	    ---
01/03/18	4:40	12.3	12.3	12.2	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	4:45	12.4	12.4	12.3	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	4:50	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	4:55	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:00	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:05	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:10	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:15	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:20	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:25	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:30	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:35	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:40	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:45	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:50	12.4	12.4	12.4	92	    11.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	5:55	12.4	12.4	12.4	92	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	6:00	12.2	12.4	12.2	92	    11.0	0.0	        ---	    0.00	0.0	    ---
01/03/18	6:05	12.1	12.2	12.1	91	    10.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	6:10	11.9	12.1	11.9	92	    10.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	6:15	11.7	11.9	11.7	91	    10.3	0.0	        ---	    0.00	0.0	    ---
01/03/18	6:20	11.4	11.7	11.4	92	    10.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	6:25	11.3	11.4	11.3	91	    9.9	    0.0	        ---	    0.00	0.0	    ---
01/03/18	6:30	11.1	11.2	11.1	92	    9.8	    0.0	        ---	    0.00	0.0	    ---
01/03/18	6:35	10.9	11.1	10.9	92	    9.7	    0.0	        ---	    0.00	0.0	    ---
01/03/18	6:40	10.8	10.9	10.8	92	    9.5	    0.0	        ---	    0.00	0.0	    ---
01/03/18	6:45	10.7	10.8	10.7	92	    9.4	    0.0	        ---	    0.00	0.0	    ---
01/03/18	6:50	10.6	10.7	10.6	92	    9.4	    0.0	        ---	    0.00	0.0	    ---
01/03/18	6:55	10.8	10.8	10.6	92	    9.6	    0.0	        ---	    0.00	0.0	    ---
01/03/18	7:00	10.9	10.9	10.8	92	    9.6	    0.0	        ---	    0.00	0.0	    ---
01/03/18	7:05	10.8	10.9	10.8	92	    9.6	    0.0	        ---	    0.00	0.0	    ---
01/03/18	7:10	10.9	10.9	10.8	92	    9.7	    0.0	        ---	    0.00	0.0	    ---
01/03/18	7:15	11.1	11.1	10.9	92	    9.9	    0.0	        ---	    0.00	0.0	    ---
01/03/18	7:20	11.4	11.4	11.1	92	    10.2	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:25	11.8	11.8	11.4	92	    10.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:30	12.2	12.2	11.8	91	    10.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:35	12.4	12.4	12.2	91	    11.0	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:40	12.5	12.5	12.4	91	    11.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:45	12.6	12.6	12.5	92	    11.3	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:50	12.6	12.6	12.6	92	    11.3	0.0	        ---	    0.00	0.0	    ---
01/03/18	7:55	12.7	12.7	12.6	92	    11.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:00	12.7	12.7	12.7	92	    11.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:05	12.8	12.8	12.7	92	    11.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:10	12.8	12.8	12.8	92	    11.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:15	12.9	12.9	12.8	92	    11.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:20	13.0	13.0	12.9	92	    11.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:25	13.3	13.3	13.0	91	    11.9	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:30	13.9	13.9	13.3	91	    12.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:35	14.7	14.7	14.0	91	    13.3	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:40	15.4	15.4	14.8	91	    14.0	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:45	16.2	16.2	15.5	91	    14.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:50	16.6	16.6	16.2	91	    15.1	0.0	        ---	    0.00	0.0	    ---
01/03/18	8:55	16.8	16.8	16.6	89	    15.0	0.0	        SSW	    0.00	1.8	    SSW
01/03/18	9:00	17.1	17.1	16.8	87	    14.9	0.0	        SSW	    0.00	1.8	    SSW
01/03/18	9:05	17.6	17.6	17.1	84	    14.9	0.0	        ---	    0.00	0.0	    ---
01/03/18	9:10	17.8	17.8	17.7	80	    14.3	0.0	        SSW	    0.00	0.4	    SSW
01/03/18	9:15	18.2	18.2	17.8	79	    14.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	9:20	18.7	18.7	18.2	78	    14.8	0.0	        SSW	    0.00	1.3	    SSW
01/03/18	9:25	18.9	18.9	18.7	73	    14.0	0.4	        SSW	    0.13	1.8	    SSW
01/03/18	9:30	18.9	19.0	18.9	71	    13.5	0.4	        SSW	    0.13	1.8	    SSW
01/03/18	9:35	18.6	18.9	18.6	71	    13.2	0.0	        SSW	    0.00	0.4	    SSW
01/03/18	9:40	18.8	18.8	18.6	73	    13.8	0.0	        SSW	    0.00	2.2	    SSW
01/03/18	9:45	19.1	19.1	18.8	69	    13.3	0.0	        SSW	    0.00	2.2	    SSW
01/03/18	9:50	19.3	19.3	19.1	70	    13.7	0.4	        S	    0.13	2.2	    S
01/03/18	9:55	19.6	19.6	19.3	70	    14.0	0.0	        S	    0.00	2.2	    S
01/03/18	10:00	19.9	19.9	19.6	71	    14.5	0.9	        ESE	    0.27	2.7	    ESE
01/03/18	10:05	20.4	20.4	20.0	70	    14.7	0.4	        S	    0.13	2.2	    S
01/03/18	10:10	20.7	20.7	20.4	66	    14.1	0.4	        S	    0.13	2.2	    S
01/03/18	10:15	21.1	21.1	20.7	67	    14.7	0.4	        S	    0.13	1.8	    S
01/03/18	10:20	21.1	21.1	21.1	65	    14.3	0.0	        S	    0.00	1.8	    S
01/03/18	10:25	21.2	21.2	21.1	65	    14.4	0.4	        S	    0.13	2.2	    S
01/03/18	10:30	21.3	21.3	21.2	64	    14.2	0.0	        S	    0.00	0.4	    S
01/03/18	10:35	21.6	21.6	21.3	63	    14.3	0.0	        S	    0.00	1.8	    S
